"x","mx","lx","year"
99,0.561989100817439,479.348465501119,2000
100,0.493150684931507,273.264097450324,2000
101,0.610376398779247,166.88217634781,2000
102,0.761904761904762,90.6414517981536,2000
103,0.4,42.3092979621426,2000
104,0.544959128065395,28.360770557719,2000
105,0.598802395209581,16.445431919962,2000
106,3.03030303030303,9.03625978870333,2000
107,3.03030303030303,0.436460377202236,2000
108,3.03030303030303,0.0210814723482905,2000
109,3.03030303030303,0.00101825617990933,2000
0,0.00480455284114596,1e+05,2001
1,0.000321562489677113,99520.6970560538,2001
2,0.000349180807276928,99488.7000777238,2001
3,0.000231761459517791,99453.966597601,2001
4,8.45202083592176e-05,99430.9196719452,2001
5,0.000139763263393933,99422.5161050378,2001
6,0.00013539634029108,99408.6214607351,2001
7,0.000251712483932353,99395.1628083427,2001
8,0.000139507215871234,99370.1469535549,2001
9,0.000171606650100905,99356.2850679517,2001
10,0.000205077724457569,99339.2363315848,2001
11,0.000149674114550389,99318.8661558546,2001
12,9.26728804862731e-05,99304.0018049366,2001
13,0.000290242155480143,99294.7994434568,2001
14,0.0002974833896844,99265.984088756,2001
15,0.00027024050729548,99236.4584992329,2001
16,0.000488451097148388,99209.6444116353,2001
17,0.000534958465824713,99161.1971849885,2001
18,0.000784012418756713,99108.1642495467,2001
19,0.00072962521584746,99030.4926696951,2001
20,0.000778557312988841,98958.2638782835,2001
21,0.000760916054155664,98881.2491823279,2001
22,0.0007288408393817,98806.0374708984,2001
23,0.000652178037489565,98734.0498325642,2001
24,0.000525491137154063,98669.6786467295,2001
25,0.000702684470889404,98617.8422260774,2001
26,0.000521591270648494,98548.5693411332,2001
27,0.00102536867262082,98497.180670736,2001
28,0.000948440955320997,98396.2365086697,2001
29,0.000816799941190404,98302.9577298148,2001
30,0.000821163223897082,98222.6966628019,2001
31,0.000948258286592102,98142.0729037138,2001
32,0.000665130215868012,98049.0529802464,2001
33,0.00106599838258973,97983.8592760268,2001
34,0.00129087339158288,97879.464292846,2001
35,0.00149767398016111,97753.1958126526,2001
36,0.00106525285703083,97606.9029716421,2001
37,0.00170941158126346,97502.9823001089,2001
38,0.00157191486315635,97336.451947965,2001
39,0.0020404511985038,97183.5675245502,2001
40,0.00175641345463617,96985.4713692188,2001
41,0.00200207383648309,96815.2742943724,2001
42,0.00235017502202299,96621.6368696264,2001
43,0.00250783169439933,96394.8257393908,2001
44,0.00265940569918541,96153.3866111132,2001
45,0.00364028113521903,95898.0154650123,2001
46,0.00384488807342607,95549.5543614079,2001
47,0.00375538248975915,95182.8823775056,2001
48,0.00467505183964626,94826.1045855366,2001
49,0.0040383633453802,94383.8222827415,2001
50,0.00550100318045562,94003.434703026,2001
51,0.00484377735617973,93487.7412259307,2001
52,0.00591576115286778,93036.0023663607,2001
53,0.00642069771078206,92487.2483469581,2001
54,0.00693681935429615,91895.3180196128,2001
55,0.00776925226597305,91260.0626721432,2001
56,0.0088014315006217,90553.7873914836,2001
57,0.00973848684782571,89760.2815507043,2001
58,0.0104502520107301,88890.3947945907,2001
59,0.0117538763837155,87966.3046648252,2001
60,0.0112224263934688,86938.4122877237,2001
61,0.0140627399612358,85968.2065687122,2001
62,0.0142628496420928,84767.718891853,2001
63,0.015048721694696,83567.2709176879,2001
64,0.0178881335209673,82319.1055170252,2001
65,0.0193020449780926,80859.6626372439,2001
66,0.0217180751040714,79313.8722424626,2001
67,0.0254334280022042,77609.8981037427,2001
68,0.0294098129234259,75660.9022305413,2001
69,0.0317595243544176,73468.1317830757,2001
70,0.0341063579010154,71171.4821553828,2001
71,0.0386301191178954,68785.010375823,2001
72,0.0397154722553812,66178.5061453729,2001
73,0.0464336186533537,63601.7036784262,2001
74,0.0479800581719412,60715.9625968895,2001
75,0.0552126660840465,57871.5894198081,2001
76,0.0577851384229071,54762.9524132037,2001
77,0.0683980063949949,51688.1617731398,2001
78,0.077043638574036,48270.9905098044,2001
79,0.0867347969900499,44691.6700132583,2001
80,0.0939583854696971,40978.6964994619,2001
81,0.09825305863457,37303.7533884317,2001
82,0.111976222092665,33812.849399272,2001
83,0.117864937434614,30230.9026541995,2001
84,0.134903579441641,26869.7127030264,2001
85,0.142882528077867,23478.7592570608,2001
86,0.149877486038384,20352.7008491398,2001
87,0.179384870359105,17519.878260862,2001
88,0.181578361340939,14642.836892106,2001
89,0.220247268019112,12211.4361890116,2001
90,0.230965708385414,9797.48418775271,2001
91,0.263148386785977,7776.91654612799,2001
92,0.261860368759064,5977.55452498497,2001
93,0.31743848913031,4600.43642159043,2001
94,0.308785443920579,3349.17043598889,2001
95,0.354886612468853,2459.42415744347,2001
96,0.364524477818685,1724.67845073009,2001
97,0.387989203778677,1197.8354662654,2001
98,0.515922433730653,812.635138855416,2001
99,0.625300625300625,485.102297505387,2001
100,0.527950310559006,259.578501144682,2001
101,0.428571428571429,153.102687367166,2001
102,0.631412786108919,99.7370703639387,2001
103,0.938086303939963,53.0441529278021,2001
104,0.353356890459364,20.7602133850467,2001
105,1.19760479041916,14.5804479025569,2001
106,1.19760479041916,4.40207779690419,2001
107,1.19760479041916,1.32905992048423,2001
108,1.19760479041916,0.401265119276129,2001
109,1.19760479041916,0.12114856032151,2001
0,0.00479452880938883,1e+05,2002
1,0.000466763247762016,99521.6946596816,2002
2,0.000233391836887113,99475.2524298657,2002
3,0.00017415908735994,99452.038427061,2002
4,8.66999151207831e-05,99434.7194589841,2002
5,8.42461875791914e-05,99426.0988509553,2002
6,0.000139332508113332,99417.7229340058,2002
7,8.10238825996351e-05,99403.871778299,2002
8,0.000139446597809796,99395.81801694,2002
9,0.000166960377797943,99381.9585746295,2002
10,8.55272254540427e-05,99365.3671103767,2002
11,5.83401299584735e-05,99356.8690296353,2002
12,0.000148998032927969,99351.0727060646,2002
13,0.000153780335862405,99336.2706944248,2002
14,0.000192791772675365,99320.9959038654,2002
15,0.000460398494628465,99301.8494786972,2002
16,0.000369688873205119,99256.1415794148,2002
17,0.000587815890530701,99219.4544701015,2002
18,0.00088982918127173,99161.148836282,2002
19,0.000851997703866188,99072.9515984566,2002
20,0.000897008889358093,98988.5776195015,2002
21,0.000503605141338462,98899.8237978665,2002
22,0.00075486581788296,98850.029877414,2002
23,0.000966635079851609,98775.4395251584,2002
24,0.000827628118310622,98680.0058524845,2002
25,0.000902989769999767,98598.3692919423,2002
26,0.000809571728459928,98509.3761591243,2002
